episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
192,0.3447,-1228.6923076923074,9.994166666666667,31.842666666666666,74.32266666666666,358,75,0.04809269444484068,,32.08
193,0.3428,-938.0461538461537,8.0,26.123287671232877,65.78082191780823,341,80,0.04955963081170703,,26.38082191780822
194,0.3409,-1793.5692307692311,17.745833333333334,55.268229166666664,98.34375,341,77,0.0487860921851556,,56.84237726098191
195,0.339,-1273.2615384615385,9.854166666666666,30.481865284974095,71.39378238341969,353,74,0.05008204165818791,,30.73316062176166
196,0.3371,-807.4461538461538,6.26,21.011267605633805,59.57183098591549,333,75,0.05007150283766457,,21.281690140845072
197,0.3352,-1208.4153846153843,9.005833333333333,28.366754617414248,69.10026385224275,355,70,0.048761230898893164,,28.71503957783641
198,0.3334,-1359.0153846153846,11.811666666666667,36.005102040816325,76.80102040816327,357,75,0.0491606457476721,,36.99236641221374
199,0.3315,-1276.5230769230766,10.434166666666666,33.49193548387097,74.36559139784946,349,76,0.05085211220521603,,33.70509383378016
200,0.3297,-1031.4461538461537,8.6425,28.057065217391305,67.22282608695652,331,77,0.049511954113652494,,28.176943699731904
201,0.3279,-668.1230769230771,5.590833333333333,19.132183908045977,58.020114942528735,334,79,0.04931773341449929,,19.336206896551722
202,0.3261,-1470.246153846154,12.7025,40.71313672922252,84.4798927613941,355,76,0.04944012589911972,,41.075067024128685
203,0.3243,-1880.1384615384613,17.269166666666667,54.363157894736844,99.93947368421053,348,72,0.0470330163569417,,55.59736842105263
204,0.3225,-1102.3076923076924,8.7775,28.150537634408604,68.52688172043011,351,74,0.048223584877145405,,28.379032258064516
205,0.3207,-706.3076923076923,6.149166666666667,21.2,60.15652173913043,325,83,0.046988165642508344,,21.431884057971015
206,0.3189,-1259.5076923076922,10.051666666666666,32.14745308310992,72.94638069705094,346,74,0.04860123806302809,,32.420911528150135
207,0.3172,-775.3846153846156,6.5008333333333335,22.86725663716814,61.91445427728613,313,80,0.046346502437472535,,23.100294985250738
208,0.3154,-984.7846153846153,7.504166666666666,24.5013698630137,63.93150684931507,342,73,0.047695650991415914,,24.816438356164383
209,0.3137,-982.6769230769229,8.785833333333333,29.705382436260624,68.0028328611898,317,77,0.0483043518542055,,30.26098901098901
210,0.3119,-726.6769230769232,5.969166666666666,20.138810198300284,58.41359773371105,334,75,0.04783033462512699,,20.30311614730878
211,0.3102,-1365.5538461538463,13.098333333333333,40.43152454780362,82.61498708010336,352,79,0.04915805629232315,,42.41542288557214
212,0.3085,-725.8307692307694,5.879166666666666,20.228323699421967,58.589595375722546,321,77,0.0465819065830482,,20.3757225433526
213,0.3068,-1205.2153846153847,10.081666666666667,31.759894459102902,73.62532981530343,358,77,0.04806519741248668,,32.071240105540895
214,0.3051,-1122.4615384615383,9.371666666666666,30.818181818181817,71.66391184573003,324,79,0.04625220646578821,,31.223140495867767
215,0.3034,-957.8461538461538,7.8575,25.382113821138212,64.94037940379404,348,75,0.046635682003030234,,25.56756756756757
216,0.3017,-1534.6615384615384,13.435,42.93850267379679,83.7192513368984,348,79,0.044919637881684744,,43.050666666666665
217,0.3,-1482.8923076923074,15.563333333333333,48.997368421052634,95.93684210526315,351,76,0.044894125267426276,,54.31937172774869
218,0.2984,-2165.9230769230767,20.775833333333335,60.22518159806295,108.03874092009686,372,74,0.046341547003924635,,65.72365339578454
219,0.2967,-1767.6615384615386,16.951666666666668,50.46268656716418,94.09701492537313,370,75,0.048494573090905026,,55.78260869565217
220,0.2951,-1291.569230769231,10.2075,31.336760925449873,71.78149100257069,354,76,0.04737255231540381,,31.555269922879177
